model,p2_id,cell,value
gemma3-12b,g24p2_178,STR-,88.91605600235995
gemma3-12b,g24p2_178,Y0,99.9984458723126
gemma3-12b,g24p2_179,ADM+,99.99897222673054
gemma3-12b,g24p2_179,ADM-,0.19992781276947616
gemma3-12b,g24p2_179,CF+,55.52552667153446
gemma3-12b,g24p2_179,CF-,55.51113225379389
gemma3-12b,g24p2_179,EXC+,55.47181285195756
gemma3-12b,g24p2_179,EXC-,0.257373436819736
gemma3-12b,g24p2_179,MNR+,97.50745768765564
gemma3-12b,g24p2_179,MNR-,55.523277579415975
gemma3-12b,g24p2_179,RND+,55.51425724930837
gemma3-12b,g24p2_179,RND-,55.53416797382216
gemma3-12b,g24p2_179,STR+,55.46383234816996
gemma3-12b,g24p2_179,STR-,55.54643748605582
gemma3-12b,g24p2_179,Y0,55.52416106038534
gemma3-12b,g24p2_180,ADM+,0.0009906449198441134
gemma3-12b,g24p2_180,ADM-,99.9977113497125
gemma3-12b,g24p2_180,CF+,55.505436461965665
gemma3-12b,g24p2_180,CF-,55.47229547027657
gemma3-12b,g24p2_180,EXC+,0.014484828023196466
gemma3-12b,g24p2_180,EXC-,0.003007935468342651
gemma3-12b,g24p2_180,MNR+,55.53986035794419
gemma3-12b,g24p2_180,MNR-,0.029460469391814126
gemma3-12b,g24p2_180,RND+,55.52908776271612
gemma3-12b,g24p2_180,RND-,55.538701831605024
gemma3-12b,g24p2_180,STR+,52.18627054818601
gemma3-12b,g24p2_180,STR-,53.88824695736253
gemma3-12b,g24p2_180,Y0,6.916928267792863
gemma3-12b,g24p2_181,ADM+,87.37153538088906
gemma3-12b,g24p2_181,ADM-,4.9727221444820665e-06
gemma3-12b,g24p2_181,CF+,11.123011634308062
gemma3-12b,g24p2_181,CF-,55.510593715402194
gemma3-12b,g24p2_181,EXC+,54.27673909774276
gemma3-12b,g24p2_181,EXC-,4.754595185611712e-05
gemma3-12b,g24p2_181,MNR+,10.941703457414905
gemma3-12b,g24p2_181,MNR-,0.002275880438029733
gemma3-12b,g24p2_181,RND+,11.084469698683302
gemma3-12b,g24p2_181,RND-,55.439505562436864
gemma3-12b,g24p2_181,STR+,55.2891272346969
gemma3-12b,g24p2_181,STR-,55.41639465648355
gemma3-12b,g24p2_181,Y0,0.002262660262094635
gemma3-12b,g24p2_184,ADM+,88.73623372013311
gemma3-12b,g24p2_184,ADM-,4.709925598546993e-05
gemma3-12b,g24p2_184,CF+,29.139714245029754
gemma3-12b,g24p2_184,CF-,11.156103392420947
gemma3-12b,g24p2_184,EXC+,21.040454500389156
gemma3-12b,g24p2_184,EXC-,0.0001879135000266668
gemma3-12b,g24p2_184,MNR+,55.17694959593672
gemma3-12b,g24p2_184,MNR-,0.8430700843867224
gemma3-12b,g24p2_184,RND+,22.251334519308916
gemma3-12b,g24p2_184,RND-,11.12752623772718
gemma3-12b,g24p2_184,STR+,14.675787404958776
gemma3-12b,g24p2_184,STR-,55.51194650258902
gemma3-12b,g24p2_184,Y0,0.32569731193282914
gemma3-12b,g24p2_185,ADM+,99.9998119565667
gemma3-12b,g24p2_185,ADM-,4.7621458010816824e-05
gemma3-12b,g24p2_185,CF+,55.50890886961031
gemma3-12b,g24p2_185,CF-,55.5297632594972
gemma3-12b,g24p2_185,EXC+,99.99963577451723
gemma3-12b,g24p2_185,EXC-,1.1019186412952942e-05
gemma3-12b,g24p2_185,MNR+,99.99853648322983
gemma3-12b,g24p2_185,MNR-,0.00041228935054343405
gemma3-12b,g24p2_185,RND+,55.54709019221652
gemma3-12b,g24p2_185,RND-,55.54228775396581
gemma3-12b,g24p2_185,STR+,55.51971099987949
gemma3-12b,g24p2_185,STR-,55.51143867511553
gemma3-12b,g24p2_185,Y0,55.25762893593528
gemma3-12b,g24p2_186,ADM+,88.69008343819029
gemma3-12b,g24p2_186,ADM-,0.07441498500778777
gemma3-12b,g24p2_186,CF+,43.527424500387944
gemma3-12b,g24p2_186,CF-,55.46248250642402
gemma3-12b,g24p2_186,EXC+,55.28431657276936
gemma3-12b,g24p2_186,EXC-,0.04046888589790026
gemma3-12b,g24p2_186,MNR+,77.75453096715746
gemma3-12b,g24p2_186,MNR-,55.35640526144266
gemma3-12b,g24p2_186,RND+,51.95355222338271
gemma3-12b,g24p2_186,RND-,33.42078061071381
gemma3-12b,g24p2_186,STR+,55.512228015766
gemma3-12b,g24p2_186,STR-,55.53895717325835
gemma3-12b,g24p2_186,Y0,22.148649178929244
gemma3-12b,g24p2_187,ADM+,93.08378348733885
gemma3-12b,g24p2_187,ADM-,11.627996918307705
gemma3-12b,g24p2_187,CF+,52.9489964140998
gemma3-12b,g24p2_187,CF-,55.51231537757269
gemma3-12b,g24p2_187,EXC+,55.264797033915016
gemma3-12b,g24p2_187,EXC-,0.03205587205903819
gemma3-12b,g24p2_187,MNR+,55.54277496777086
gemma3-12b,g24p2_187,MNR-,5.163267751264008
gemma3-12b,g24p2_187,RND+,55.462542734305714
gemma3-12b,g24p2_187,RND-,55.53070271323328
gemma3-12b,g24p2_187,STR+,54.56203599222979
gemma3-12b,g24p2_187,STR-,55.53065697615848
gemma3-12b,g24p2_187,Y0,33.847533770583965
gemma3-12b,g24p2_189,ADM+,99.99823610945735
gemma3-12b,g24p2_189,ADM-,21.381935075309727
gemma3-12b,g24p2_189,CF+,55.57975183256507
gemma3-12b,g24p2_189,CF-,55.54684493261382
gemma3-12b,g24p2_189,EXC+,34.033638765658736
gemma3-12b,g24p2_189,EXC-,20.111379686827107
gemma3-12b,g24p2_189,MNR+,68.29662906142941
gemma3-12b,g24p2_189,MNR-,65.53450805378469
gemma3-12b,g24p2_189,RND+,55.540932368746354
gemma3-12b,g24p2_189,RND-,55.54826995060881
gemma3-12b,g24p2_189,STR+,55.530888033729624
gemma3-12b,g24p2_189,STR-,55.54735083986548
gemma3-12b,g24p2_189,Y0,89.55651419646748
gemma3-12b,g24p2_190,ADM+,99.99707531718693
gemma3-12b,g24p2_190,ADM-,0.415697033188805
gemma3-12b,g24p2_190,CF+,54.58177922893835
gemma3-12b,g24p2_190,CF-,55.51761736811304
gemma3-12b,g24p2_190,EXC+,55.447496799730516
gemma3-12b,g24p2_190,EXC-,55.48879162812521
gemma3-12b,g24p2_190,MNR+,76.13324625405372
gemma3-12b,g24p2_190,MNR-,54.984483157301995
gemma3-12b,g24p2_190,RND+,55.38764062239574
gemma3-12b,g24p2_190,RND-,55.54038659214976
gemma3-12b,g24p2_190,STR+,55.351848750314105
gemma3-12b,g24p2_190,STR-,55.51730310403381
gemma3-12b,g24p2_190,Y0,88.88130819521078
gemma3-12b,g24p2_191,ADM+,0.1565154885987711
gemma3-12b,g24p2_191,ADM-,0.008946242508386177
gemma3-12b,g24p2_191,CF+,55.53937207506604
gemma3-12b,g24p2_191,CF-,55.54179333388101
gemma3-12b,g24p2_191,EXC+,4.910227909799712
gemma3-12b,g24p2_191,EXC-,0.02440780289442336
gemma3-12b,g24p2_191,MNR+,55.542181292703816
gemma3-12b,g24p2_191,MNR-,0.02432498819512173
gemma3-12b,g24p2_191,RND+,55.54727709840794
gemma3-12b,g24p2_191,RND-,55.54204072660919
gemma3-12b,g24p2_191,STR+,55.52646891072693
gemma3-12b,g24p2_191,STR-,55.505367661274285
gemma3-12b,g24p2_191,Y0,44.40780822507972
gemma3-12b,g24p2_192,ADM+,88.91460069640996
gemma3-12b,g24p2_192,ADM-,88.8315167615632
gemma3-12b,g24p2_192,CF+,43.94971679684822
gemma3-12b,g24p2_192,CF-,55.50405826229012
gemma3-12b,g24p2_192,EXC+,55.5086225667587
gemma3-12b,g24p2_192,EXC-,55.507017048276275
gemma3-12b,g24p2_192,MNR+,55.502871606650885
gemma3-12b,g24p2_192,MNR-,55.15122724172513
gemma3-12b,g24p2_192,RND+,55.322961066008
gemma3-12b,g24p2_192,RND-,55.52788188580062
gemma3-12b,g24p2_192,STR+,55.53562672289987
gemma3-12b,g24p2_192,STR-,97.5254470493404
gemma3-12b,g24p2_192,Y0,99.67429412595521
gemma3-12b,g24p2_193,ADM+,88.47460192381374
gemma3-12b,g24p2_193,ADM-,54.56859297435472
gemma3-12b,g24p2_193,CF+,66.64738184883338
gemma3-12b,g24p2_193,CF-,55.44342798413768
gemma3-12b,g24p2_193,EXC+,78.8517823468431
gemma3-12b,g24p2_193,EXC-,55.179432352214825
gemma3-12b,g24p2_193,MNR+,78.07445725358463
gemma3-12b,g24p2_193,MNR-,55.52650650337464
gemma3-12b,g24p2_193,RND+,66.65535814914223
gemma3-12b,g24p2_193,RND-,55.538475826906954
gemma3-12b,g24p2_193,STR+,77.82283816049477
gemma3-12b,g24p2_193,STR-,78.62058732515467
gemma3-12b,g24p2_193,Y0,77.57796700709721
gemma3-12b,g24p2_194,ADM+,0.41478532178062544
gemma3-12b,g24p2_194,ADM-,2.4745292803102137
gemma3-12b,g24p2_194,CF+,55.49946547508901
gemma3-12b,g24p2_194,CF-,55.512687047786976
gemma3-12b,g24p2_194,EXC+,98.34886053904835
gemma3-12b,g24p2_194,EXC-,88.13681805029387
gemma3-12b,g24p2_194,MNR+,89.7103373103111
gemma3-12b,g24p2_194,MNR-,52.12763014100205
gemma3-12b,g24p2_194,RND+,55.505331084584554
gemma3-12b,g24p2_194,RND-,55.516455673698744
gemma3-12b,g24p2_194,STR+,50.42129967023459
gemma3-12b,g24p2_194,STR-,52.67922294295898
gemma3-12b,g24p2_194,Y0,11.07876136803197
gemma3-12b,g24p2_196,ADM+,99.99773419963427
gemma3-12b,g24p2_196,ADM-,87.24412645740716
gemma3-12b,g24p2_196,CF+,55.52061905215453
gemma3-12b,g24p2_196,CF-,55.54492234091327
gemma3-12b,g24p2_196,EXC+,99.96583659476093
gemma3-12b,g24p2_196,EXC-,55.47251561144618
gemma3-12b,g24p2_196,MNR+,99.99496762764737
gemma3-12b,g24p2_196,MNR-,55.544333834007276
gemma3-12b,g24p2_196,RND+,55.498549900276686
gemma3-12b,g24p2_196,RND-,55.5305102302169
gemma3-12b,g24p2_196,STR+,55.42343535209387
gemma3-12b,g24p2_196,STR-,55.5180537527838
gemma3-12b,g24p2_196,Y0,40.6158635374932
gemma3-12b,g24p2_198,ADM+,99.99947318226238
gemma3-12b,g24p2_198,ADM-,0.021447470392267673
gemma3-12b,g24p2_198,CF+,55.583932649025805
gemma3-12b,g24p2_198,CF-,55.54986041068231
gemma3-12b,g24p2_198,EXC+,55.51567375716037
gemma3-12b,g24p2_198,EXC-,55.38006267366392
gemma3-12b,g24p2_198,MNR+,55.62494807536297
gemma3-12b,g24p2_198,MNR-,55.54301180654915
gemma3-12b,g24p2_198,RND+,54.1957546270273
gemma3-12b,g24p2_198,RND-,55.54738471230457
gemma3-12b,g24p2_198,STR+,55.54878441099922
gemma3-12b,g24p2_198,STR-,55.54606752843768
gemma3-12b,g24p2_198,Y0,66.59043078803026
gemma3-12b,g24p2_200,ADM+,99.87792129991325
gemma3-12b,g24p2_200,ADM-,56.21707425093271
gemma3-12b,g24p2_200,CF+,53.75869261140987
gemma3-12b,g24p2_200,CF-,46.622788270383964
gemma3-12b,g24p2_200,EXC+,48.92962700889377
gemma3-12b,g24p2_200,EXC-,55.53983822833354
gemma3-12b,g24p2_200,MNR+,89.21231626366588
gemma3-12b,g24p2_200,MNR-,55.586872491334425
gemma3-12b,g24p2_200,RND+,54.133870612013375
gemma3-12b,g24p2_200,RND-,46.40191627978792
gemma3-12b,g24p2_200,STR+,53.16030588734089
gemma3-12b,g24p2_200,STR-,56.83565228631608
gemma3-12b,g24p2_200,Y0,63.678317682498864
gemma3-12b,g24p2_201,ADM+,62.96166139152668
gemma3-12b,g24p2_201,ADM-,40.25845427417423
gemma3-12b,g24p2_201,CF+,23.861700031638446
gemma3-12b,g24p2_201,CF-,22.176968298539208
gemma3-12b,g24p2_201,EXC+,54.27693058585903
gemma3-12b,g24p2_201,EXC-,17.83400792358198
gemma3-12b,g24p2_201,MNR+,16.65092969127348
gemma3-12b,g24p2_201,MNR-,2.485349440938393
gemma3-12b,g24p2_201,RND+,28.464712612556305
gemma3-12b,g24p2_201,RND-,21.905992272435714
gemma3-12b,g24p2_201,STR+,19.22441724489112
gemma3-12b,g24p2_201,STR-,18.652395902107685
gemma3-12b,g24p2_201,Y0,0.04524746833138145
gemma3-12b,g24p2_202,ADM+,99.9993348861689
gemma3-12b,g24p2_202,ADM-,0.00016402587306627167
gemma3-12b,g24p2_202,CF+,0.027478310873566773
gemma3-12b,g24p2_202,CF-,0.035263353445639856
gemma3-12b,g24p2_202,EXC+,0.00011270202010114198
gemma3-12b,g24p2_202,EXC-,0.6410038449027902
gemma3-12b,g24p2_202,MNR+,7.756144994544264e-05
gemma3-12b,g24p2_202,MNR-,0.0005053768378568059
gemma3-12b,g24p2_202,RND+,0.05800913334802249
gemma3-12b,g24p2_202,RND-,0.02747650614836828
gemma3-12b,g24p2_202,STR+,0.00018600843280906052
gemma3-12b,g24p2_202,STR-,0.001211665081001383
gemma3-12b,g24p2_202,Y0,0.001068548746620373
gemma3-12b,g24p2_203,ADM+,88.8907197115387
gemma3-12b,g24p2_203,ADM-,0.011479314998093675
gemma3-12b,g24p2_203,CF+,55.47822041905583
gemma3-12b,g24p2_203,CF-,55.007075916450596
gemma3-12b,g24p2_203,EXC+,88.89385059642599
gemma3-12b,g24p2_203,EXC-,0.0011013284205375813
gemma3-12b,g24p2_203,MNR+,66.78651071087329
gemma3-12b,g24p2_203,MNR-,0.12214959600406695
gemma3-12b,g24p2_203,RND+,45.44590812213857
gemma3-12b,g24p2_203,RND-,55.50851184367397
gemma3-12b,g24p2_203,STR+,55.51363582469287
gemma3-12b,g24p2_203,STR-,55.543100221118806
gemma3-12b,g24p2_203,Y0,66.67541552893297
gemma3-12b,g24p2_204,ADM+,88.04639444864587
gemma3-12b,g24p2_204,ADM-,56.725406488698916
gemma3-12b,g24p2_204,CF+,55.571890955275634
gemma3-12b,g24p2_204,CF-,51.26324016022694
gemma3-12b,g24p2_204,EXC+,78.61879738420652
gemma3-12b,g24p2_204,EXC-,55.42805573760442
gemma3-12b,g24p2_204,MNR+,77.6243844678688
gemma3-12b,g24p2_204,MNR-,55.48324557583394
gemma3-12b,g24p2_204,RND+,55.57287645687036
gemma3-12b,g24p2_204,RND-,55.488667264146734
gemma3-12b,g24p2_204,STR+,66.46680069881285
gemma3-12b,g24p2_204,STR-,66.67954256069262
gemma3-12b,g24p2_204,Y0,66.66251766955155
gemma3-12b,g24p2_207,ADM+,66.71158326605237
gemma3-12b,g24p2_207,ADM-,48.636798221324945
gemma3-12b,g24p2_207,CF+,43.778312079070346
gemma3-12b,g24p2_207,CF-,29.768796493649702
gemma3-12b,g24p2_207,EXC+,33.7035401573824
gemma3-12b,g24p2_207,EXC-,42.38618779460296
gemma3-12b,g24p2_207,MNR+,33.454404367174746
gemma3-12b,g24p2_207,MNR-,33.29600259360878
gemma3-12b,g24p2_207,RND+,32.009179815597605
gemma3-12b,g24p2_207,RND-,33.45169928560825
gemma3-12b,g24p2_207,STR+,34.97714063629891
gemma3-12b,g24p2_207,STR-,33.01045403984557
gemma3-12b,g24p2_207,Y0,33.36632845322875
gemma3-12b,g24p2_208,ADM+,90.91583655452322
gemma3-12b,g24p2_208,ADM-,89.21457795657561
gemma3-12b,g24p2_208,CF+,55.5248800570823
gemma3-12b,g24p2_208,CF-,59.12021145147282
gemma3-12b,g24p2_208,EXC+,99.88794823263325
gemma3-12b,g24p2_208,EXC-,20.74038159666202
gemma3-12b,g24p2_208,MNR+,88.19987965434224
gemma3-12b,g24p2_208,MNR-,81.97231953790822
gemma3-12b,g24p2_208,RND+,55.51075171348506
gemma3-12b,g24p2_208,RND-,55.541789219003434
gemma3-12b,g24p2_208,STR+,55.219994824427324
gemma3-12b,g24p2_208,STR-,55.53570556664177
gemma3-12b,g24p2_208,Y0,96.29554241188822
gemma3-12b,g24p2_211,ADM+,87.24458818378864
gemma3-12b,g24p2_211,ADM-,65.01111705534649
gemma3-12b,g24p2_211,CF+,31.43136468945814
gemma3-12b,g24p2_211,CF-,55.15732875554525
gemma3-12b,g24p2_211,EXC+,3.341872162111602
gemma3-12b,g24p2_211,EXC-,0.004257874098798659
gemma3-12b,g24p2_211,MNR+,78.44365138591944
gemma3-12b,g24p2_211,MNR-,2.9995584992427533
gemma3-12b,g24p2_211,RND+,55.39851891250925
gemma3-12b,g24p2_211,RND-,55.49035288659592
gemma3-12b,g24p2_211,STR+,55.008629296448106
gemma3-12b,g24p2_211,STR-,41.41956810567277
gemma3-12b,g24p2_211,Y0,55.0683412503319
gemma3-12b,g24p2_213,ADM+,99.99211026919984
gemma3-12b,g24p2_213,ADM-,97.01055627746337
gemma3-12b,g24p2_213,CF+,55.54136105056234
gemma3-12b,g24p2_213,CF-,55.53932107186241
gemma3-12b,g24p2_213,EXC+,55.50460571583275
gemma3-12b,g24p2_213,EXC-,0.013724683225489342
gemma3-12b,g24p2_213,MNR+,99.99208175427684
gemma3-12b,g24p2_213,MNR-,9.14032040328784
gemma3-12b,g24p2_213,RND+,55.53305019620191
gemma3-12b,g24p2_213,RND-,55.53278696182924
gemma3-12b,g24p2_213,STR+,55.025718673482025
gemma3-12b,g24p2_213,STR-,44.986752915537096
gemma3-12b,g24p2_213,Y0,55.6578330171157
gemma3-12b,g24p2_214,ADM+,88.89574012268804
gemma3-12b,g24p2_214,ADM-,88.88490523566239
gemma3-12b,g24p2_214,CF+,55.30121579941337
gemma3-12b,g24p2_214,CF-,38.903039449348434
gemma3-12b,g24p2_214,EXC+,55.04405839885366
gemma3-12b,g24p2_214,EXC-,51.9819120776873
gemma3-12b,g24p2_214,MNR+,56.21763503505444
gemma3-12b,g24p2_214,MNR-,55.150434435366556
gemma3-12b,g24p2_214,RND+,33.996453587191404
gemma3-12b,g24p2_214,RND-,54.216347423142416
gemma3-12b,g24p2_214,STR+,54.20318160528722
gemma3-12b,g24p2_214,STR-,54.11296677303219
gemma3-12b,g24p2_214,Y0,10.868795965981063
gemma3-12b,g24p2_215,ADM+,89.94832103696531
gemma3-12b,g24p2_215,ADM-,66.33783323632166
gemma3-12b,g24p2_215,CF+,55.40199798760695
gemma3-12b,g24p2_215,CF-,55.45573970910575
gemma3-12b,g24p2_215,EXC+,55.51187751738284
gemma3-12b,g24p2_215,EXC-,51.339353359381825
gemma3-12b,g24p2_215,MNR+,55.77588334158444
gemma3-12b,g24p2_215,MNR-,55.54248730247819
gemma3-12b,g24p2_215,RND+,55.29981554422518
gemma3-12b,g24p2_215,RND-,55.453219993305936
gemma3-12b,g24p2_215,STR+,66.71853488748792
gemma3-12b,g24p2_215,STR-,54.88592021548071
gemma3-12b,g24p2_215,Y0,56.22002369207341
gemma3-12b,g24p2_216,ADM+,88.87535820029484
gemma3-12b,g24p2_216,ADM-,77.87155937129377
gemma3-12b,g24p2_216,CF+,55.489685307240165
gemma3-12b,g24p2_216,CF-,55.54076791071363
gemma3-12b,g24p2_216,EXC+,55.681556079170925
gemma3-12b,g24p2_216,EXC-,55.53843060737044
gemma3-12b,g24p2_216,MNR+,78.1896862178783
gemma3-12b,g24p2_216,MNR-,55.65823407604486
gemma3-12b,g24p2_216,RND+,55.52579008043753
gemma3-12b,g24p2_216,RND-,55.47144172205256
gemma3-12b,g24p2_216,STR+,57.30708110942491
gemma3-12b,g24p2_216,STR-,55.544754560901005
gemma3-12b,g24p2_216,Y0,85.90065384942972
gemma3-12b,g24p2_217,ADM+,89.9483216943322
gemma3-12b,g24p2_217,ADM-,89.14419143810433
gemma3-12b,g24p2_217,CF+,64.19172702225747
gemma3-12b,g24p2_217,CF-,65.02155800683573
gemma3-12b,g24p2_217,EXC+,55.53233294833973
gemma3-12b,g24p2_217,EXC-,88.89861583626029
gemma3-12b,g24p2_217,MNR+,77.80565941259793
gemma3-12b,g24p2_217,MNR-,77.84073202061091
gemma3-12b,g24p2_217,RND+,55.341873106145506
gemma3-12b,g24p2_217,RND-,60.41863457522652
gemma3-12b,g24p2_217,STR+,88.89892353093065
gemma3-12b,g24p2_217,STR-,88.89437683484742
gemma3-12b,g24p2_217,Y0,92.45356956283416
gemma3-12b,g24p2_218,ADM+,99.15712055296416
gemma3-12b,g24p2_218,ADM-,22.117133348975187
gemma3-12b,g24p2_218,CF+,55.546297539293754
gemma3-12b,g24p2_218,CF-,55.42303302315632
gemma3-12b,g24p2_218,EXC+,93.08058262883236
gemma3-12b,g24p2_218,EXC-,54.48375769611657
gemma3-12b,g24p2_218,MNR+,55.59169224933955
gemma3-12b,g24p2_218,MNR-,22.52637075969361
gemma3-12b,g24p2_218,RND+,55.5444423012845
gemma3-12b,g24p2_218,RND-,55.54202560896209
gemma3-12b,g24p2_218,STR+,47.13972047061294
gemma3-12b,g24p2_218,STR-,0.47838204635007325
gemma3-12b,g24p2_218,Y0,55.52349389337628
gemma3-12b,g24p2_219,ADM+,99.9547686200779
gemma3-12b,g24p2_219,ADM-,88.77153909967288
gemma3-12b,g24p2_219,CF+,55.53281627927721
gemma3-12b,g24p2_219,CF-,55.53684063521234
gemma3-12b,g24p2_219,EXC+,89.94829409465017
gemma3-12b,g24p2_219,EXC-,4.8957406492005715
gemma3-12b,g24p2_219,MNR+,99.92466763973562
gemma3-12b,g24p2_219,MNR-,0.004621975998162133
gemma3-12b,g24p2_219,RND+,55.52368282485712
gemma3-12b,g24p2_219,RND-,55.53491059368007
gemma3-12b,g24p2_219,STR+,55.52597101043703
gemma3-12b,g24p2_219,STR-,55.34328112894835
gemma3-12b,g24p2_219,Y0,55.553169730921795
gemma3-12b,g24p2_220,ADM+,88.94512836500581
gemma3-12b,g24p2_220,ADM-,0.12276360545184144
gemma3-12b,g24p2_220,CF+,55.53491547845655
gemma3-12b,g24p2_220,CF-,55.541404263679894
gemma3-12b,g24p2_220,EXC+,55.51554587086483
gemma3-12b,g24p2_220,EXC-,0.2947811422535076
gemma3-12b,g24p2_220,MNR+,55.54354175840945
gemma3-12b,g24p2_220,MNR-,1.6495555920771192
gemma3-12b,g24p2_220,RND+,55.537477778011635
gemma3-12b,g24p2_220,RND-,55.53770410996534
gemma3-12b,g24p2_220,STR+,55.517659740515725
gemma3-12b,g24p2_220,STR-,55.513474947162884
gemma3-12b,g24p2_220,Y0,88.8913977868089
gemma3-12b,g24p2_223,ADM+,58.73786836634358
gemma3-12b,g24p2_223,ADM-,0.0029033166981368916
gemma3-12b,g24p2_223,CF+,10.268546699352322
gemma3-12b,g24p2_223,CF-,0.5269713983500659
gemma3-12b,g24p2_223,EXC+,44.29126456780167
gemma3-12b,g24p2_223,EXC-,24.330803872380287
gemma3-12b,g24p2_223,MNR+,11.066719401182432
gemma3-12b,g24p2_223,MNR-,0.010126044391936477
gemma3-12b,g24p2_223,RND+,11.053941454464669
gemma3-12b,g24p2_223,RND-,1.6449776620891354
gemma3-12b,g24p2_223,STR+,0.005432135692453572
gemma3-12b,g24p2_223,STR-,0.00025035415405659484
gemma3-12b,g24p2_223,Y0,0.01012810274617265
gemma3-12b,g24p2_224,ADM+,99.92563081163942
gemma3-12b,g24p2_224,ADM-,62.237947678114125
gemma3-12b,g24p2_224,CF+,56.20725230520736
gemma3-12b,g24p2_224,CF-,55.62266502464848
gemma3-12b,g24p2_224,EXC+,36.47138704280793
gemma3-12b,g24p2_224,EXC-,55.734206149852845
gemma3-12b,g24p2_224,MNR+,77.74804326246333
gemma3-12b,g24p2_224,MNR-,66.57557177580667
gemma3-12b,g24p2_224,RND+,55.61089612823369
gemma3-12b,g24p2_224,RND-,55.799541068010406
gemma3-12b,g24p2_224,STR+,55.59796743237539
gemma3-12b,g24p2_224,STR-,55.1526312532886
gemma3-12b,g24p2_224,Y0,75.30229518949591
gemma3-12b,g24p2_225,ADM+,77.93300625836198
gemma3-12b,g24p2_225,ADM-,88.76744833664124
gemma3-12b,g24p2_225,CF+,55.50005027105885
gemma3-12b,g24p2_225,CF-,58.53812679783208
gemma3-12b,g24p2_225,EXC+,55.775323621254145
gemma3-12b,g24p2_225,EXC-,55.53753667619685
gemma3-12b,g24p2_225,MNR+,56.075527106771716
gemma3-12b,g24p2_225,MNR-,55.86871264042807
gemma3-12b,g24p2_225,RND+,66.54662786186098
gemma3-12b,g24p2_225,RND-,55.323342299164466
gemma3-12b,g24p2_225,STR+,55.70310441131576
gemma3-12b,g24p2_225,STR-,57.57774449153658
gemma3-12b,g24p2_225,Y0,72.9116319341659
gemma3-12b,g24p2_227,ADM+,99.15713048893345
gemma3-12b,g24p2_227,ADM-,11.040730932977555
gemma3-12b,g24p2_227,CF+,55.52066700063146
gemma3-12b,g24p2_227,CF-,55.545542524648226
gemma3-12b,g24p2_227,EXC+,61.544687560367656
gemma3-12b,g24p2_227,EXC-,1.079258457402621
gemma3-12b,g24p2_227,MNR+,73.57850781549162
gemma3-12b,g24p2_227,MNR-,54.908859130920746
gemma3-12b,g24p2_227,RND+,55.52971530732702
gemma3-12b,g24p2_227,RND-,55.54298875053009
gemma3-12b,g24p2_227,STR+,55.51515942696428
gemma3-12b,g24p2_227,STR-,55.51727298725945
gemma3-12b,g24p2_227,Y0,88.9163299703244
gemma3-12b,g24p2_228,ADM+,83.33334605779646
gemma3-12b,g24p2_228,ADM-,88.47417503861331
gemma3-12b,g24p2_228,CF+,55.56829037135815
gemma3-12b,g24p2_228,CF-,44.40078310945601
gemma3-12b,g24p2_228,EXC+,77.45326268020717
gemma3-12b,g24p2_228,EXC-,22.037946505500173
gemma3-12b,g24p2_228,MNR+,78.19222211869919
gemma3-12b,g24p2_228,MNR-,42.18902249251588
gemma3-12b,g24p2_228,RND+,55.23606946434828
gemma3-12b,g24p2_228,RND-,47.41433809113299
gemma3-12b,g24p2_228,STR+,40.8811181215375
gemma3-12b,g24p2_228,STR-,22.98862583179549
gemma3-12b,g24p2_228,Y0,66.66068331235961
gemma3-12b,g24p2_230,ADM+,88.84399097574178
gemma3-12b,g24p2_230,ADM-,0.4148571820594273
gemma3-12b,g24p2_230,CF+,55.422344837759674
gemma3-12b,g24p2_230,CF-,58.051937250127125
gemma3-12b,g24p2_230,EXC+,57.15046434615585
gemma3-12b,g24p2_230,EXC-,20.757511690869162
gemma3-12b,g24p2_230,MNR+,55.741469360141
gemma3-12b,g24p2_230,MNR-,64.58400445756956
gemma3-12b,g24p2_230,RND+,33.475549457367705
gemma3-12b,g24p2_230,RND-,55.32053120585527
gemma3-12b,g24p2_230,STR+,88.91011019752803
gemma3-12b,g24p2_230,STR-,76.45461542477177
gemma3-12b,g24p2_230,Y0,88.88131762393215
gemma3-12b,g24p2_231,ADM+,88.94685795223612
gemma3-12b,g24p2_231,ADM-,89.04511474536444
gemma3-12b,g24p2_231,CF+,55.54856000384864
gemma3-12b,g24p2_231,CF-,55.53329110640502
gemma3-12b,g24p2_231,EXC+,89.71514778440967
gemma3-12b,g24p2_231,EXC-,93.74304458796918
gemma3-12b,g24p2_231,MNR+,99.94268503521081
gemma3-12b,g24p2_231,MNR-,86.9157550294872
gemma3-12b,g24p2_231,RND+,55.550412280303014
gemma3-12b,g24p2_231,RND-,55.53740345875212
gemma3-12b,g24p2_231,STR+,55.54895774458126
gemma3-12b,g24p2_231,STR-,55.5292891093612
gemma3-12b,g24p2_231,Y0,89.41569374713028
gemma3-12b,g24p2_232,ADM+,99.99993341614748
gemma3-12b,g24p2_232,ADM-,0.0005106628994462243
gemma3-12b,g24p2_232,CF+,55.514580888843824
gemma3-12b,g24p2_232,CF-,55.5358876603699
gemma3-12b,g24p2_232,EXC+,99.99968170444453
gemma3-12b,g24p2_232,EXC-,1.6064353742901752e-05
gemma3-12b,g24p2_232,MNR+,99.9956935403434
gemma3-12b,g24p2_232,MNR-,0.0008473577846322674
gemma3-12b,g24p2_232,RND+,55.541861984994384
gemma3-12b,g24p2_232,RND-,55.541945478147696
