model,p2_id,item_id,arm,kind,value
qwen35-9b,g24p2_026,g24p2_026_minus,minus,strong_exclude_post,19.23117577054228
qwen35-9b,g24p2_026,g24p2_026_minus,minus,counterfactual_delete_post,1.0543592453980033
qwen35-9b,g24p2_027,g24p2_027_plus,plus,base,99.74069865954617
qwen35-9b,g24p2_027,g24p2_027_plus,plus,admit_post,99.80185164320386
qwen35-9b,g24p2_027,g24p2_027_plus,plus,exclude_post,8.910741498617945
qwen35-9b,g24p2_027,g24p2_027_plus,plus,strong_exclude_post,28.032121468807475
qwen35-9b,g24p2_027,g24p2_027_plus,plus,counterfactual_delete_post,97.61492789675896
qwen35-9b,g24p2_027,g24p2_027_minus,minus,admit_post,2.2633123880591395
qwen35-9b,g24p2_027,g24p2_027_minus,minus,exclude_post,17.46326587191493
qwen35-9b,g24p2_027,g24p2_027_minus,minus,strong_exclude_post,98.42294999395776
qwen35-9b,g24p2_027,g24p2_027_minus,minus,counterfactual_delete_post,95.80658803262199
qwen35-9b,g24p2_028,g24p2_028_plus,plus,base,6.452359352748286
qwen35-9b,g24p2_028,g24p2_028_plus,plus,admit_post,98.42525634909734
qwen35-9b,g24p2_028,g24p2_028_plus,plus,exclude_post,7.0161931440266105
qwen35-9b,g24p2_028,g24p2_028_plus,plus,strong_exclude_post,21.216937717748177
qwen35-9b,g24p2_028,g24p2_028_plus,plus,counterfactual_delete_post,98.47982466393826
qwen35-9b,g24p2_028,g24p2_028_minus,minus,admit_post,5.971209506273692
qwen35-9b,g24p2_028,g24p2_028_minus,minus,exclude_post,4.449298779956633
qwen35-9b,g24p2_028,g24p2_028_minus,minus,strong_exclude_post,1.5516219752880973
qwen35-9b,g24p2_028,g24p2_028_minus,minus,counterfactual_delete_post,29.321978493354283
qwen35-9b,g24p2_029,g24p2_029_plus,plus,base,98.36251449175936
qwen35-9b,g24p2_029,g24p2_029_plus,plus,admit_post,99.31675098805255
qwen35-9b,g24p2_029,g24p2_029_plus,plus,exclude_post,5.498791546632983
qwen35-9b,g24p2_029,g24p2_029_plus,plus,strong_exclude_post,3.1115182887006525
qwen35-9b,g24p2_029,g24p2_029_plus,plus,counterfactual_delete_post,99.35178404592675
qwen35-9b,g24p2_029,g24p2_029_minus,minus,admit_post,5.9912612369205185
qwen35-9b,g24p2_029,g24p2_029_minus,minus,exclude_post,6.5504798116129885
qwen35-9b,g24p2_029,g24p2_029_minus,minus,strong_exclude_post,1.5598029130175732
qwen35-9b,g24p2_029,g24p2_029_minus,minus,counterfactual_delete_post,0.7464823933314872
qwen35-9b,g24p2_033,g24p2_033_plus,plus,base,4.104185964806312
qwen35-9b,g24p2_033,g24p2_033_plus,plus,admit_post,97.98718217651644
qwen35-9b,g24p2_033,g24p2_033_plus,plus,exclude_post,44.08972710338158
qwen35-9b,g24p2_033,g24p2_033_plus,plus,strong_exclude_post,40.060895200235514
qwen35-9b,g24p2_033,g24p2_033_plus,plus,counterfactual_delete_post,96.97137081789384
qwen35-9b,g24p2_033,g24p2_033_minus,minus,admit_post,7.164250204677422
qwen35-9b,g24p2_033,g24p2_033_minus,minus,exclude_post,0.014562404599625954
qwen35-9b,g24p2_033,g24p2_033_minus,minus,strong_exclude_post,5.669000986922161
qwen35-9b,g24p2_033,g24p2_033_minus,minus,counterfactual_delete_post,13.427873542314678
qwen35-9b,g24p2_034,g24p2_034_plus,plus,base,1.2228625982749854
qwen35-9b,g24p2_034,g24p2_034_plus,plus,admit_post,96.24190652365311
qwen35-9b,g24p2_034,g24p2_034_plus,plus,exclude_post,11.09200474160659
qwen35-9b,g24p2_034,g24p2_034_plus,plus,strong_exclude_post,22.302469166450223
qwen35-9b,g24p2_034,g24p2_034_plus,plus,counterfactual_delete_post,98.05473411452236
qwen35-9b,g24p2_034,g24p2_034_minus,minus,admit_post,1.7396885703747493
qwen35-9b,g24p2_034,g24p2_034_minus,minus,exclude_post,3.107498211701628
qwen35-9b,g24p2_034,g24p2_034_minus,minus,strong_exclude_post,33.203740550503454
qwen35-9b,g24p2_034,g24p2_034_minus,minus,counterfactual_delete_post,93.43028793413491
qwen35-9b,g24p2_035,g24p2_035_plus,plus,base,3.3010789095779454
qwen35-9b,g24p2_035,g24p2_035_plus,plus,admit_post,99.32550151506818
qwen35-9b,g24p2_035,g24p2_035_plus,plus,exclude_post,95.43262668622268
qwen35-9b,g24p2_035,g24p2_035_plus,plus,strong_exclude_post,0.7770833521146618
qwen35-9b,g24p2_035,g24p2_035_plus,plus,counterfactual_delete_post,8.091572876225223
qwen35-9b,g24p2_035,g24p2_035_minus,minus,admit_post,98.7347667820461
qwen35-9b,g24p2_035,g24p2_035_minus,minus,exclude_post,95.405872279277
qwen35-9b,g24p2_035,g24p2_035_minus,minus,strong_exclude_post,97.73683012342788
qwen35-9b,g24p2_035,g24p2_035_minus,minus,counterfactual_delete_post,17.05409027364037
qwen35-9b,g24p2_036,g24p2_036_plus,plus,base,99.8378338690719
qwen35-9b,g24p2_036,g24p2_036_plus,plus,admit_post,99.37756349779983
qwen35-9b,g24p2_036,g24p2_036_plus,plus,exclude_post,97.91307821332106
qwen35-9b,g24p2_036,g24p2_036_plus,plus,strong_exclude_post,97.58799868847059
qwen35-9b,g24p2_036,g24p2_036_plus,plus,counterfactual_delete_post,99.15778383357036
qwen35-9b,g24p2_036,g24p2_036_minus,minus,admit_post,19.343108444274506
qwen35-9b,g24p2_036,g24p2_036_minus,minus,exclude_post,30.350872150583783
qwen35-9b,g24p2_036,g24p2_036_minus,minus,strong_exclude_post,96.96784551172101
qwen35-9b,g24p2_036,g24p2_036_minus,minus,counterfactual_delete_post,96.93148465727691
qwen35-9b,g24p2_037,g24p2_037_plus,plus,base,0.012448661762293598
qwen35-9b,g24p2_037,g24p2_037_plus,plus,admit_post,11.276888867277735
qwen35-9b,g24p2_037,g24p2_037_plus,plus,exclude_post,17.54077459642251
qwen35-9b,g24p2_037,g24p2_037_plus,plus,strong_exclude_post,5.329484713261155
qwen35-9b,g24p2_037,g24p2_037_plus,plus,counterfactual_delete_post,3.581167513741225
qwen35-9b,g24p2_037,g24p2_037_minus,minus,admit_post,99.00581344317823
qwen35-9b,g24p2_037,g24p2_037_minus,minus,exclude_post,2.4588366291223287
qwen35-9b,g24p2_037,g24p2_037_minus,minus,strong_exclude_post,15.026867314826283
qwen35-9b,g24p2_037,g24p2_037_minus,minus,counterfactual_delete_post,99.98866837611033
qwen35-9b,g24p2_038,g24p2_038_plus,plus,base,6.824805744632567
qwen35-9b,g24p2_038,g24p2_038_plus,plus,admit_post,99.84334348884737
qwen35-9b,g24p2_038,g24p2_038_plus,plus,exclude_post,32.78775261917975
qwen35-9b,g24p2_038,g24p2_038_plus,plus,strong_exclude_post,33.15081439017851
qwen35-9b,g24p2_038,g24p2_038_plus,plus,counterfactual_delete_post,99.52936945731955
qwen35-9b,g24p2_038,g24p2_038_minus,minus,admit_post,97.90603935134199
qwen35-9b,g24p2_038,g24p2_038_minus,minus,exclude_post,7.739375010736506
qwen35-9b,g24p2_038,g24p2_038_minus,minus,strong_exclude_post,8.903172080954517
qwen35-9b,g24p2_038,g24p2_038_minus,minus,counterfactual_delete_post,6.782981844077752
qwen35-9b,g24p2_039,g24p2_039_plus,plus,base,99.3206154196378
qwen35-9b,g24p2_039,g24p2_039_plus,plus,admit_post,99.67560355501713
qwen35-9b,g24p2_039,g24p2_039_plus,plus,exclude_post,37.63093205436853
qwen35-9b,g24p2_039,g24p2_039_plus,plus,strong_exclude_post,41.560571559800074
qwen35-9b,g24p2_039,g24p2_039_plus,plus,counterfactual_delete_post,96.73979726098506
qwen35-9b,g24p2_039,g24p2_039_minus,minus,admit_post,0.9028751338433517
qwen35-9b,g24p2_039,g24p2_039_minus,minus,exclude_post,32.24730122317703
qwen35-9b,g24p2_039,g24p2_039_minus,minus,strong_exclude_post,40.29427114001356
qwen35-9b,g24p2_039,g24p2_039_minus,minus,counterfactual_delete_post,0.3120428968713551
qwen35-9b,g24p2_040,g24p2_040_plus,plus,base,99.74211157000971
qwen35-9b,g24p2_040,g24p2_040_plus,plus,admit_post,99.24245389973822
qwen35-9b,g24p2_040,g24p2_040_plus,plus,exclude_post,99.37663102424281
qwen35-9b,g24p2_040,g24p2_040_plus,plus,strong_exclude_post,99.42590772958943
qwen35-9b,g24p2_040,g24p2_040_plus,plus,counterfactual_delete_post,99.62409185833685
qwen35-9b,g24p2_040,g24p2_040_minus,minus,admit_post,30.296297732959715
qwen35-9b,g24p2_040,g24p2_040_minus,minus,exclude_post,99.19844530462173
qwen35-9b,g24p2_040,g24p2_040_minus,minus,strong_exclude_post,14.301110062318283
qwen35-9b,g24p2_040,g24p2_040_minus,minus,counterfactual_delete_post,99.68139429622694
qwen35-9b,g24p2_041,g24p2_041_plus,plus,base,6.69474593890488
qwen35-9b,g24p2_041,g24p2_041_plus,plus,admit_post,97.54266173953995
qwen35-9b,g24p2_041,g24p2_041_plus,plus,exclude_post,97.35499936423865
qwen35-9b,g24p2_041,g24p2_041_plus,plus,strong_exclude_post,91.88375529056171
qwen35-9b,g24p2_041,g24p2_041_plus,plus,counterfactual_delete_post,83.09287197742978
qwen35-9b,g24p2_041,g24p2_041_minus,minus,admit_post,0.01430244530595836
qwen35-9b,g24p2_041,g24p2_041_minus,minus,exclude_post,0.011536308522961175
qwen35-9b,g24p2_041,g24p2_041_minus,minus,strong_exclude_post,44.5473952705573
qwen35-9b,g24p2_041,g24p2_041_minus,minus,counterfactual_delete_post,41.622409845493195
qwen35-9b,g24p2_043,g24p2_043_plus,plus,base,99.23135225971332
qwen35-9b,g24p2_043,g24p2_043_plus,plus,admit_post,98.37825026391205
qwen35-9b,g24p2_043,g24p2_043_plus,plus,exclude_post,42.894608191084075
qwen35-9b,g24p2_043,g24p2_043_plus,plus,strong_exclude_post,42.16660168203913
qwen35-9b,g24p2_043,g24p2_043_plus,plus,counterfactual_delete_post,98.96197885313101
qwen35-9b,g24p2_043,g24p2_043_minus,minus,admit_post,0.007792069393753108
qwen35-9b,g24p2_043,g24p2_043_minus,minus,exclude_post,44.579144675259194
qwen35-9b,g24p2_043,g24p2_043_minus,minus,strong_exclude_post,2.433399250931023
qwen35-9b,g24p2_043,g24p2_043_minus,minus,counterfactual_delete_post,99.18171810714637
qwen35-9b,g24p2_044,g24p2_044_plus,plus,base,2.7216673356779175
qwen35-9b,g24p2_044,g24p2_044_plus,plus,admit_post,98.69552756370304
qwen35-9b,g24p2_044,g24p2_044_plus,plus,exclude_post,32.96543990306662
qwen35-9b,g24p2_044,g24p2_044_plus,plus,strong_exclude_post,26.468066738221324
qwen35-9b,g24p2_044,g24p2_044_plus,plus,counterfactual_delete_post,98.90074429176283
qwen35-9b,g24p2_044,g24p2_044_minus,minus,admit_post,0.3720388234001881
qwen35-9b,g24p2_044,g24p2_044_minus,minus,exclude_post,0.745098659017956
qwen35-9b,g24p2_044,g24p2_044_minus,minus,strong_exclude_post,0.9425546432482881
qwen35-9b,g24p2_044,g24p2_044_minus,minus,counterfactual_delete_post,2.0164029126485388
qwen35-9b,g24p2_046,g24p2_046_plus,plus,base,0.026457598189890727
qwen35-9b,g24p2_046,g24p2_046_plus,plus,admit_post,99.19883112639012
qwen35-9b,g24p2_046,g24p2_046_plus,plus,exclude_post,0.010761666310992062
qwen35-9b,g24p2_046,g24p2_046_plus,plus,strong_exclude_post,7.684312071084747
qwen35-9b,g24p2_046,g24p2_046_plus,plus,counterfactual_delete_post,0.40054415709301383
qwen35-9b,g24p2_046,g24p2_046_minus,minus,admit_post,14.740109913939907
qwen35-9b,g24p2_046,g24p2_046_minus,minus,exclude_post,0.004432772106816489
qwen35-9b,g24p2_046,g24p2_046_minus,minus,strong_exclude_post,1.487357293115183
qwen35-9b,g24p2_046,g24p2_046_minus,minus,counterfactual_delete_post,1.30368936078117
qwen35-9b,g24p2_047,g24p2_047_plus,plus,base,99.79264223887861
qwen35-9b,g24p2_047,g24p2_047_plus,plus,admit_post,99.74580071629784
qwen35-9b,g24p2_047,g24p2_047_plus,plus,exclude_post,32.82922186306531
qwen35-9b,g24p2_047,g24p2_047_plus,plus,strong_exclude_post,99.0305391266125
qwen35-9b,g24p2_047,g24p2_047_plus,plus,counterfactual_delete_post,99.87002830070745
qwen35-9b,g24p2_047,g24p2_047_minus,minus,admit_post,0.013805499365095166
qwen35-9b,g24p2_047,g24p2_047_minus,minus,exclude_post,5.564871122850382
qwen35-9b,g24p2_047,g24p2_047_minus,minus,strong_exclude_post,92.88645764823599
qwen35-9b,g24p2_047,g24p2_047_minus,minus,counterfactual_delete_post,1.9579518349589948
qwen35-9b,g24p2_048,g24p2_048_plus,plus,base,3.294917497205374
qwen35-9b,g24p2_048,g24p2_048_plus,plus,admit_post,97.67955345039137
qwen35-9b,g24p2_048,g24p2_048_plus,plus,exclude_post,38.643044516272404
qwen35-9b,g24p2_048,g24p2_048_plus,plus,strong_exclude_post,41.3914501710583
qwen35-9b,g24p2_048,g24p2_048_plus,plus,counterfactual_delete_post,45.168743370808414
qwen35-9b,g24p2_048,g24p2_048_minus,minus,admit_post,0.2640178620671804
qwen35-9b,g24p2_048,g24p2_048_minus,minus,exclude_post,29.795974093674488
qwen35-9b,g24p2_048,g24p2_048_minus,minus,strong_exclude_post,36.72872700202979
qwen35-9b,g24p2_048,g24p2_048_minus,minus,counterfactual_delete_post,46.72446191478901
qwen35-9b,g24p2_049,g24p2_049_plus,plus,base,97.27179585050855
qwen35-9b,g24p2_049,g24p2_049_plus,plus,admit_post,98.17006836041882
qwen35-9b,g24p2_049,g24p2_049_plus,plus,exclude_post,12.594691869872392
qwen35-9b,g24p2_049,g24p2_049_plus,plus,strong_exclude_post,98.49331769982074
qwen35-9b,g24p2_049,g24p2_049_plus,plus,counterfactual_delete_post,99.1027674461242
qwen35-9b,g24p2_049,g24p2_049_minus,minus,admit_post,5.505530065144452
qwen35-9b,g24p2_049,g24p2_049_minus,minus,exclude_post,9.24862237936147
qwen35-9b,g24p2_049,g24p2_049_minus,minus,strong_exclude_post,5.091919744336472
qwen35-9b,g24p2_049,g24p2_049_minus,minus,counterfactual_delete_post,3.977249176442801
qwen35-9b,g24p2_051,g24p2_051_plus,plus,base,95.75254337162431
qwen35-9b,g24p2_051,g24p2_051_plus,plus,admit_post,97.01308686650313
qwen35-9b,g24p2_051,g24p2_051_plus,plus,exclude_post,5.828911121448657
qwen35-9b,g24p2_051,g24p2_051_plus,plus,strong_exclude_post,98.29363626142862
qwen35-9b,g24p2_051,g24p2_051_plus,plus,counterfactual_delete_post,99.14667507723414
qwen35-9b,g24p2_051,g24p2_051_minus,minus,admit_post,0.933914624336257
qwen35-9b,g24p2_051,g24p2_051_minus,minus,exclude_post,2.3201548623194554
qwen35-9b,g24p2_051,g24p2_051_minus,minus,strong_exclude_post,38.99394515528132
qwen35-9b,g24p2_051,g24p2_051_minus,minus,counterfactual_delete_post,96.95787430522516
qwen35-9b,g24p2_053,g24p2_053_plus,plus,base,32.81363338223624
qwen35-9b,g24p2_053,g24p2_053_plus,plus,admit_post,99.11176447940176
qwen35-9b,g24p2_053,g24p2_053_plus,plus,exclude_post,7.235548938701791
qwen35-9b,g24p2_053,g24p2_053_plus,plus,strong_exclude_post,40.569238323563845
qwen35-9b,g24p2_053,g24p2_053_plus,plus,counterfactual_delete_post,98.11486479386693
qwen35-9b,g24p2_053,g24p2_053_minus,minus,admit_post,15.135326213785175
qwen35-9b,g24p2_053,g24p2_053_minus,minus,exclude_post,5.198014935207983
qwen35-9b,g24p2_053,g24p2_053_minus,minus,strong_exclude_post,41.61970081732658
qwen35-9b,g24p2_053,g24p2_053_minus,minus,counterfactual_delete_post,25.63890849449105
qwen35-9b,g24p2_054,g24p2_054_plus,plus,base,2.7212871586709135
qwen35-9b,g24p2_054,g24p2_054_plus,plus,admit_post,99.38559141581108
qwen35-9b,g24p2_054,g24p2_054_plus,plus,exclude_post,1.9154174458080553
qwen35-9b,g24p2_054,g24p2_054_plus,plus,strong_exclude_post,96.4331504119819
qwen35-9b,g24p2_054,g24p2_054_plus,plus,counterfactual_delete_post,48.356454067740245
qwen35-9b,g24p2_054,g24p2_054_minus,minus,admit_post,99.37269367823797
qwen35-9b,g24p2_054,g24p2_054_minus,minus,exclude_post,1.6237503172690892
qwen35-9b,g24p2_054,g24p2_054_minus,minus,strong_exclude_post,26.20560320756992
qwen35-9b,g24p2_054,g24p2_054_minus,minus,counterfactual_delete_post,47.01323321221236
qwen35-9b,g24p2_055,g24p2_055_plus,plus,base,1.3401421021454052
qwen35-9b,g24p2_055,g24p2_055_plus,plus,admit_post,98.3808969122912
qwen35-9b,g24p2_055,g24p2_055_plus,plus,exclude_post,25.61160451611079
qwen35-9b,g24p2_055,g24p2_055_plus,plus,strong_exclude_post,37.1979657987337
qwen35-9b,g24p2_055,g24p2_055_plus,plus,counterfactual_delete_post,99.39115375719724
qwen35-9b,g24p2_055,g24p2_055_minus,minus,admit_post,0.006314662884581348
qwen35-9b,g24p2_055,g24p2_055_minus,minus,exclude_post,31.747388230514023
qwen35-9b,g24p2_055,g24p2_055_minus,minus,strong_exclude_post,39.46509842014031
qwen35-9b,g24p2_055,g24p2_055_minus,minus,counterfactual_delete_post,44.02337559363517
qwen35-9b,g24p2_057,g24p2_057_plus,plus,base,0.19524690073528608
qwen35-9b,g24p2_057,g24p2_057_plus,plus,admit_post,99.21171765756631
qwen35-9b,g24p2_057,g24p2_057_plus,plus,exclude_post,4.709126768155374
qwen35-9b,g24p2_057,g24p2_057_plus,plus,strong_exclude_post,98.6542333862419
qwen35-9b,g24p2_057,g24p2_057_plus,plus,counterfactual_delete_post,36.36337253943138
qwen35-9b,g24p2_057,g24p2_057_minus,minus,admit_post,0.002727321005159786
qwen35-9b,g24p2_057,g24p2_057_minus,minus,exclude_post,4.341877164774124
qwen35-9b,g24p2_057,g24p2_057_minus,minus,strong_exclude_post,11.877670903204422
qwen35-9b,g24p2_057,g24p2_057_minus,minus,counterfactual_delete_post,15.316061664733057
qwen35-9b,g24p2_058,g24p2_058_plus,plus,base,9.124114136661674
qwen35-9b,g24p2_058,g24p2_058_plus,plus,admit_post,99.10978420760976
qwen35-9b,g24p2_058,g24p2_058_plus,plus,exclude_post,3.9289587063047793
qwen35-9b,g24p2_058,g24p2_058_plus,plus,strong_exclude_post,24.574210155647616
qwen35-9b,g24p2_058,g24p2_058_plus,plus,counterfactual_delete_post,45.41440229135553
qwen35-9b,g24p2_058,g24p2_058_minus,minus,admit_post,0.006872782497347691
qwen35-9b,g24p2_058,g24p2_058_minus,minus,exclude_post,2.615315445273542
qwen35-9b,g24p2_058,g24p2_058_minus,minus,strong_exclude_post,19.822379913036723
qwen35-9b,g24p2_058,g24p2_058_minus,minus,counterfactual_delete_post,35.92897013117411
qwen35-9b,g24p2_059,g24p2_059_plus,plus,base,20.618605751621274
qwen35-9b,g24p2_059,g24p2_059_plus,plus,admit_post,98.26190887133497
qwen35-9b,g24p2_059,g24p2_059_plus,plus,exclude_post,35.02399490786556
qwen35-9b,g24p2_059,g24p2_059_plus,plus,strong_exclude_post,92.33855091903591
qwen35-9b,g24p2_059,g24p2_059_plus,plus,counterfactual_delete_post,98.34308239747068
qwen35-9b,g24p2_059,g24p2_059_minus,minus,admit_post,0.024170519763027417
qwen35-9b,g24p2_059,g24p2_059_minus,minus,exclude_post,26.440550386894568
qwen35-9b,g24p2_059,g24p2_059_minus,minus,strong_exclude_post,35.49455722280085
qwen35-9b,g24p2_059,g24p2_059_minus,minus,counterfactual_delete_post,11.844624384507524
qwen35-9b,g24p2_060,g24p2_060_plus,plus,base,98.00960599273425
qwen35-9b,g24p2_060,g24p2_060_plus,plus,admit_post,99.39837120499263
qwen35-9b,g24p2_060,g24p2_060_plus,plus,exclude_post,28.29523080032957
qwen35-9b,g24p2_060,g24p2_060_plus,plus,strong_exclude_post,95.9390070360341
qwen35-9b,g24p2_060,g24p2_060_plus,plus,counterfactual_delete_post,97.3731073161128
qwen35-9b,g24p2_060,g24p2_060_minus,minus,admit_post,70.80337823915438
qwen35-9b,g24p2_060,g24p2_060_minus,minus,exclude_post,29.492832784658745
qwen35-9b,g24p2_060,g24p2_060_minus,minus,strong_exclude_post,23.18570705558351
qwen35-9b,g24p2_060,g24p2_060_minus,minus,counterfactual_delete_post,16.683405513644573
qwen35-9b,g24p2_062,g24p2_062_plus,plus,base,99.82228226035838
qwen35-9b,g24p2_062,g24p2_062_plus,plus,admit_post,98.71891698294986
qwen35-9b,g24p2_062,g24p2_062_plus,plus,exclude_post,95.04044434516652
qwen35-9b,g24p2_062,g24p2_062_plus,plus,strong_exclude_post,99.54124434063993
qwen35-9b,g24p2_062,g24p2_062_plus,plus,counterfactual_delete_post,99.11787609632904
qwen35-9b,g24p2_062,g24p2_062_minus,minus,admit_post,0.012839951655068259
qwen35-9b,g24p2_062,g24p2_062_minus,minus,exclude_post,99.19129654119449
qwen35-9b,g24p2_062,g24p2_062_minus,minus,strong_exclude_post,99.34157670931354
qwen35-9b,g24p2_062,g24p2_062_minus,minus,counterfactual_delete_post,99.50993404871177
qwen35-9b,g24p2_064,g24p2_064_plus,plus,base,8.424542286474782
qwen35-9b,g24p2_064,g24p2_064_plus,plus,admit_post,98.44304274117266
qwen35-9b,g24p2_064,g24p2_064_plus,plus,exclude_post,0.8767470166606911
qwen35-9b,g24p2_064,g24p2_064_plus,plus,strong_exclude_post,98.11747463647254
qwen35-9b,g24p2_064,g24p2_064_plus,plus,counterfactual_delete_post,96.69591410114737
qwen35-9b,g24p2_064,g24p2_064_minus,minus,admit_post,20.318294761978226
qwen35-9b,g24p2_064,g24p2_064_minus,minus,exclude_post,6.621293391937116
qwen35-9b,g24p2_064,g24p2_064_minus,minus,strong_exclude_post,12.50178301893208
qwen35-9b,g24p2_064,g24p2_064_minus,minus,counterfactual_delete_post,14.836104689271448
qwen35-9b,g24p2_065,g24p2_065_plus,plus,base,98.96020954081558
qwen35-9b,g24p2_065,g24p2_065_plus,plus,admit_post,99.47273736893837
qwen35-9b,g24p2_065,g24p2_065_plus,plus,exclude_post,5.090517854735915
qwen35-9b,g24p2_065,g24p2_065_plus,plus,strong_exclude_post,35.61806650185041
qwen35-9b,g24p2_065,g24p2_065_plus,plus,counterfactual_delete_post,98.52721734570575
qwen35-9b,g24p2_065,g24p2_065_minus,minus,admit_post,18.42245627109957
qwen35-9b,g24p2_065,g24p2_065_minus,minus,exclude_post,90.23926190951106
qwen35-9b,g24p2_065,g24p2_065_minus,minus,strong_exclude_post,3.8324458649065556
qwen35-9b,g24p2_065,g24p2_065_minus,minus,counterfactual_delete_post,96.3672682487757
qwen35-9b,g24p2_066,g24p2_066_plus,plus,base,15.38709737930592
qwen35-9b,g24p2_066,g24p2_066_plus,plus,admit_post,98.12442312478322
qwen35-9b,g24p2_066,g24p2_066_plus,plus,exclude_post,97.010026836357
qwen35-9b,g24p2_066,g24p2_066_plus,plus,strong_exclude_post,96.18266489051481
qwen35-9b,g24p2_066,g24p2_066_plus,plus,counterfactual_delete_post,97.76933208519735
qwen35-9b,g24p2_066,g24p2_066_minus,minus,admit_post,31.50825016160614
qwen35-9b,g24p2_066,g24p2_066_minus,minus,exclude_post,2.580186649953019
qwen35-9b,g24p2_066,g24p2_066_minus,minus,strong_exclude_post,25.83150795872065
qwen35-9b,g24p2_066,g24p2_066_minus,minus,counterfactual_delete_post,3.6480617735488874
qwen35-9b,g24p2_067,g24p2_067_plus,plus,base,1.1617961381868993
qwen35-9b,g24p2_067,g24p2_067_plus,plus,admit_post,99.82026689877604
qwen35-9b,g24p2_067,g24p2_067_plus,plus,exclude_post,98.9328639915583
qwen35-9b,g24p2_067,g24p2_067_plus,plus,strong_exclude_post,46.13416799707048
qwen35-9b,g24p2_067,g24p2_067_plus,plus,counterfactual_delete_post,4.1038531537190615
qwen35-9b,g24p2_067,g24p2_067_minus,minus,admit_post,1.2429293508962367
qwen35-9b,g24p2_067,g24p2_067_minus,minus,exclude_post,4.317256506798923
qwen35-9b,g24p2_067,g24p2_067_minus,minus,strong_exclude_post,1.26933788098945
qwen35-9b,g24p2_067,g24p2_067_minus,minus,counterfactual_delete_post,2.970838731906865
qwen35-9b,g24p2_068,g24p2_068_plus,plus,base,0.22757454346825096
qwen35-9b,g24p2_068,g24p2_068_plus,plus,admit_post,98.51628952087448
qwen35-9b,g24p2_068,g24p2_068_plus,plus,exclude_post,1.0028742854266648
qwen35-9b,g24p2_068,g24p2_068_plus,plus,strong_exclude_post,0.625228736113284
qwen35-9b,g24p2_068,g24p2_068_plus,plus,counterfactual_delete_post,0.378121977386203
qwen35-9b,g24p2_068,g24p2_068_minus,minus,admit_post,0.2026669728304156
qwen35-9b,g24p2_068,g24p2_068_minus,minus,exclude_post,0.005827526795288594
qwen35-9b,g24p2_068,g24p2_068_minus,minus,strong_exclude_post,4.451550244932927
qwen35-9b,g24p2_068,g24p2_068_minus,minus,counterfactual_delete_post,0.8701605510872686
qwen35-9b,g24p2_069,g24p2_069_plus,plus,base,7.944696001401411
qwen35-9b,g24p2_069,g24p2_069_plus,plus,admit_post,99.86014160142865
qwen35-9b,g24p2_069,g24p2_069_plus,plus,exclude_post,35.61047959779838
qwen35-9b,g24p2_069,g24p2_069_plus,plus,strong_exclude_post,43.1154695053793
qwen35-9b,g24p2_069,g24p2_069_plus,plus,counterfactual_delete_post,99.4775133176127
qwen35-9b,g24p2_069,g24p2_069_minus,minus,admit_post,3.0857411485463726
qwen35-9b,g24p2_069,g24p2_069_minus,minus,exclude_post,15.761759239572443
qwen35-9b,g24p2_069,g24p2_069_minus,minus,strong_exclude_post,38.243186354055055
qwen35-9b,g24p2_069,g24p2_069_minus,minus,counterfactual_delete_post,4.154007565787769
qwen35-9b,g24p2_070,g24p2_070_plus,plus,base,99.90940350525555
qwen35-9b,g24p2_070,g24p2_070_plus,plus,admit_post,99.67010210247355
qwen35-9b,g24p2_070,g24p2_070_plus,plus,exclude_post,99.32697895256379
qwen35-9b,g24p2_070,g24p2_070_plus,plus,strong_exclude_post,27.519672652764413
qwen35-9b,g24p2_070,g24p2_070_plus,plus,counterfactual_delete_post,99.31343396398005
qwen35-9b,g24p2_070,g24p2_070_minus,minus,admit_post,90.75564132803468
qwen35-9b,g24p2_070,g24p2_070_minus,minus,exclude_post,97.78741336610051
qwen35-9b,g24p2_070,g24p2_070_minus,minus,strong_exclude_post,98.91050324530373
qwen35-9b,g24p2_070,g24p2_070_minus,minus,counterfactual_delete_post,12.934707873581639
qwen35-9b,g24p2_071,g24p2_071_plus,plus,base,78.14577282449198
qwen35-9b,g24p2_071,g24p2_071_plus,plus,admit_post,98.56903068578015
qwen35-9b,g24p2_071,g24p2_071_plus,plus,exclude_post,29.436531365612154
qwen35-9b,g24p2_071,g24p2_071_plus,plus,strong_exclude_post,93.73100236914486
qwen35-9b,g24p2_071,g24p2_071_plus,plus,counterfactual_delete_post,44.97797048097937
qwen35-9b,g24p2_071,g24p2_071_minus,minus,admit_post,87.82296615892356
qwen35-9b,g24p2_071,g24p2_071_minus,minus,exclude_post,13.560443680015137
qwen35-9b,g24p2_071,g24p2_071_minus,minus,strong_exclude_post,38.73358121414594
qwen35-9b,g24p2_071,g24p2_071_minus,minus,counterfactual_delete_post,23.43363133566788
qwen35-9b,g24p2_072,g24p2_072_plus,plus,base,5.757565458949101
qwen35-9b,g24p2_072,g24p2_072_plus,plus,admit_post,99.31440045128876
qwen35-9b,g24p2_072,g24p2_072_plus,plus,exclude_post,3.4607243094250695
qwen35-9b,g24p2_072,g24p2_072_plus,plus,strong_exclude_post,43.67361037396953
qwen35-9b,g24p2_072,g24p2_072_plus,plus,counterfactual_delete_post,99.22652033060233
qwen35-9b,g24p2_072,g24p2_072_minus,minus,admit_post,11.4095030934594
